MM/DD/YYYY,ID,YEAR,MONTH,DAY,TAVG,TAVG_FLAGS,TMAX,TMAX_FLAGS,TMIN,TMIN_FLAGS,PRCP,PRCP_FLAGS,SNOW,SNOW_FLAGS,SNWD,SNWD_FLAGS,WT16,WT16_FLAGS,WT03,WT03_FLAGS,PGTM,PGTM_FLAGS,WDFG,WDFG_FLAGS,WSFG,WSFG_FLAGS,WT01,WT01_FLAGS,WT08,WT08_FLAGS,TOBS,TOBS_FLAGS,WT11,WT11_FLAGS,ACMH,ACMH_FLAGS,ACSH,ACSH_FLAGS,PSUN,PSUN_FLAGS,TSUN,TSUN_FLAGS,WDFM,WDFM_FLAGS,WSFM,WSFM_FLAGS,WT05,WT05_FLAGS,WDF1,WDF1_FLAGS,WSF1,WSF1_FLAGS,AWND,AWND_FLAGS,FMTM,FMTM_FLAGS,WT12,WT12_FLAGS,WT10,WT10_FLAGS,WESD,WESD_FLAGS,WT14,WT14_FLAGS,WDF2,WDF2_FLAGS,WSF2,WSF2_FLAGS,WV20,WV20_FLAGS,WT13,WT13_FLAGS,WDF5,WDF5_FLAGS,WSF5,WSF5_FLAGS,WV03,WV03_FLAGS,WT02,WT02_FLAGS,WT07,WT07_FLAGS,WT18,WT18_FLAGS
2018-07-27,USW00022521,2018,07,27,281.0,H_S,322.0,__W,261.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,60.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,60.0,__W,103.0,__W,nan,nan,nan,nan,50.0,__W,125.0,__W,nan,nan,nan,nan,nan,nan,nan,nan
2018-07-28,USW00022521,2018,07,28,283.0,H_S,317.0,__W,256.0,__W,0.0,T_W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,67.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,70.0,__W,103.0,__W,nan,nan,nan,nan,60.0,__W,139.0,__W,nan,nan,nan,nan,nan,nan,nan,nan
2018-07-29,USW00022521,2018,07,29,281.0,H_S,322.0,__W,244.0,__W,0.0,T_W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,58.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,70.0,__W,107.0,__W,nan,nan,nan,nan,80.0,__W,143.0,__W,nan,nan,nan,nan,nan,nan,nan,nan
2018-07-30,USW00022521,2018,07,30,280.0,H_S,322.0,__W,250.0,__W,3.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,55.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,60.0,__W,103.0,__W,nan,nan,nan,nan,70.0,__W,130.0,__W,nan,nan,nan,nan,nan,nan,nan,nan
2018-07-31,USW00022521,2018,07,31,288.0,H_S,328.0,__W,267.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,67.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,70.0,__W,112.0,__W,nan,nan,nan,nan,80.0,__W,139.0,__W,nan,nan,nan,nan,nan,nan,nan,nan
2018-08-01,USW00022521,2018,08,1,282.0,H_S,317.0,__W,267.0,__W,0.0,T_W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,82.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,80.0,__W,125.0,__W,nan,nan,nan,nan,70.0,__W,179.0,__W,nan,nan,nan,nan,nan,nan,nan,nan
2018-08-02,USW00022521,2018,08,2,281.0,H_S,317.0,__W,256.0,__W,3.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,72.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,50.0,__W,116.0,__W,nan,nan,nan,nan,50.0,__W,165.0,__W,nan,nan,nan,nan,nan,nan,nan,nan
2018-08-03,USW00022521,2018,08,3,272.0,H_S,311.0,__W,239.0,__W,5.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,66.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,80.0,__W,130.0,__W,nan,nan,nan,nan,80.0,__W,165.0,__W,nan,nan,nan,nan,nan,nan,nan,nan
2018-08-04,USW00022521,2018,08,4,273.0,H_S,311.0,__W,250.0,__W,0.0,T_W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,72.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,80.0,__W,116.0,__W,nan,nan,nan,nan,30.0,__W,148.0,__W,nan,nan,nan,nan,nan,nan,nan,nan
2018-08-05,USW00022521,2018,08,5,276.0,H_S,306.0,__W,244.0,__W,0.0,T_W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,65.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,70.0,__W,112.0,__W,nan,nan,nan,nan,80.0,__W,139.0,__W,nan,nan,nan,nan,nan,nan,nan,nan
2018-08-06,USW00022521,2018,08,6,274.0,H_S,322.0,__W,244.0,__W,0.0,T_W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,63.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,70.0,__W,112.0,__W,nan,nan,nan,nan,50.0,__W,183.0,__W,nan,nan,nan,nan,nan,nan,nan,nan
2018-08-07,USW00022521,2018,08,7,279.0,H_S,317.0,__W,239.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,59.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,70.0,__W,107.0,__W,nan,nan,nan,nan,70.0,__W,152.0,__W,nan,nan,nan,nan,nan,nan,nan,nan
2018-08-08,USW00022521,2018,08,8,276.0,H_S,311.0,__W,250.0,__W,0.0,T_W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,54.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,50.0,__W,116.0,__W,nan,nan,nan,nan,50.0,__W,148.0,__W,nan,nan,nan,nan,nan,nan,nan,nan
2018-08-09,USW00022521,2018,08,9,279.0,H_S,322.0,__W,261.0,__W,0.0,T_W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,54.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,70.0,__W,98.0,__W,nan,nan,nan,nan,80.0,__W,116.0,__W,nan,nan,nan,nan,nan,nan,nan,nan
2018-08-10,USW00022521,2018,08,10,279.0,H_S,322.0,__W,250.0,__W,3.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,51.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,70.0,__W,98.0,__W,nan,nan,nan,nan,70.0,__W,125.0,__W,nan,nan,nan,nan,nan,nan,nan,nan
2018-08-11,USW00022521,2018,08,11,279.0,H_S,322.0,__W,250.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,51.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,50.0,__W,98.0,__W,nan,nan,nan,nan,50.0,__W,121.0,__W,nan,nan,nan,nan,nan,nan,nan,nan
2018-08-12,USW00022521,2018,08,12,280.0,H_S,322.0,__W,250.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,56.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,80.0,__W,112.0,__W,nan,nan,nan,nan,90.0,__W,134.0,__W,nan,nan,nan,nan,nan,nan,nan,nan
2018-08-13,USW00022521,2018,08,13,282.0,H_S,322.0,__W,256.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,55.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,80.0,__W,107.0,__W,nan,nan,nan,nan,80.0,__W,148.0,__W,nan,nan,nan,nan,nan,nan,nan,nan
2018-08-14,USW00022521,2018,08,14,274.0,H_S,322.0,__W,233.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,38.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,70.0,__W,89.0,__W,nan,nan,nan,nan,40.0,__W,107.0,__W,nan,nan,nan,nan,nan,nan,nan,nan
2018-08-15,USW00022521,2018,08,15,273.0,H_S,328.0,__W,244.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,44.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.0,__W,89.0,__W,nan,nan,nan,nan,70.0,__W,112.0,__W,nan,nan,nan,nan,nan,nan,nan,nan
2018-08-16,USW00022521,2018,08,16,281.0,H_S,333.0,__W,244.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,46.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.0,__W,94.0,__W,nan,nan,nan,nan,50.0,__W,107.0,__W,nan,nan,nan,nan,nan,nan,nan,nan
2018-08-17,USW00022521,2018,08,17,287.0,H_S,333.0,__W,256.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,60.0,__W,81.0,__W,nan,nan,nan,nan,10.0,__W,116.0,__W,nan,nan,nan,nan,nan,nan,nan,nan
2018-08-18,USW00022521,2018,08,18,289.0,H_S,328.0,__W,261.0,__W,0.0,T_W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,41.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,70.0,__W,94.0,__W,nan,nan,nan,nan,20.0,__W,116.0,__W,nan,nan,nan,nan,nan,nan,nan,nan
2018-08-19,USW00022521,2018,08,19,284.0,H_S,333.0,__W,256.0,__W,0.0,T_W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,41.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,80.0,__W,89.0,__W,nan,nan,nan,nan,20.0,__W,125.0,__W,nan,nan,nan,nan,nan,nan,nan,nan
2018-08-20,USW00022521,2018,08,20,290.0,H_S,328.0,__W,267.0,__W,0.0,T_W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,62.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,70.0,__W,112.0,__W,nan,nan,nan,nan,70.0,__W,143.0,__W,nan,nan,nan,nan,nan,nan,nan,nan
2018-08-21,USW00022521,2018,08,21,282.0,H_S,322.0,__W,261.0,__W,0.0,T_W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,54.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,80.0,__W,103.0,__W,nan,nan,nan,nan,20.0,__W,134.0,__W,nan,nan,nan,nan,nan,nan,nan,nan
2018-08-22,USW00022521,2018,08,22,282.0,H_S,322.0,__W,256.0,__W,0.0,T_W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,60.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,80.0,__W,116.0,__W,nan,nan,nan,nan,90.0,__W,161.0,__W,nan,nan,nan,nan,nan,nan,nan,nan
2018-08-23,USW00022521,2018,08,23,276.0,H_S,283.0,__W,250.0,__W,10.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,77.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,60.0,__W,148.0,__W,nan,nan,nan,nan,50.0,__W,201.0,__W,nan,nan,nan,nan,nan,nan,nan,nan
2018-08-24,USW00022521,2018,08,24,277.0,H_S,300.0,__W,250.0,__W,3.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,90.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,60.0,__W,143.0,__W,nan,nan,nan,nan,60.0,__W,197.0,__W,nan,nan,nan,nan,nan,nan,nan,nan
2018-08-25,USW00022521,2018,08,25,264.0,H_S,300.0,__W,244.0,__W,5.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,64.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,70.0,__W,103.0,__W,nan,nan,nan,nan,80.0,__W,130.0,__W,nan,nan,nan,nan,nan,nan,nan,nan
2018-08-26,USW00022521,2018,08,26,272.0,H_S,300.0,__W,250.0,__W,3.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,50.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,60.0,__W,103.0,__W,nan,nan,nan,nan,70.0,__W,130.0,__W,nan,nan,nan,nan,nan,nan,nan,nan
2018-08-27,USW00022521,2018,08,27,269.0,H_S,306.0,__W,239.0,__W,86.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,44.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,60.0,__W,89.0,__W,nan,nan,nan,nan,60.0,__W,116.0,__W,nan,nan,nan,nan,nan,nan,nan,nan
2018-08-28,USW00022521,2018,08,28,265.0,H_S,306.0,__W,233.0,__W,142.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,45.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,80.0,__W,94.0,__W,nan,nan,nan,nan,70.0,__W,121.0,__W,nan,nan,nan,nan,nan,nan,nan,nan
2018-08-29,USW00022521,2018,08,29,278.0,H_S,317.0,__W,256.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,68.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,70.0,__W,107.0,__W,nan,nan,nan,nan,70.0,__W,139.0,__W,nan,nan,nan,nan,nan,nan,nan,nan
2018-08-30,USW00022521,2018,08,30,273.0,H_S,306.0,__W,250.0,__W,0.0,T_W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,59.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,60.0,__W,98.0,__W,nan,nan,nan,nan,50.0,__W,130.0,__W,nan,nan,nan,nan,nan,nan,nan,nan
2018-08-31,USW00022521,2018,08,31,268.0,H_S,306.0,__W,239.0,__W,0.0,T_W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,47.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.0,__W,103.0,__W,nan,nan,nan,nan,50.0,__W,130.0,__W,nan,nan,nan,nan,nan,nan,nan,nan
2018-09-01,USW00022521,2018,09,1,267.0,H_S,306.0,__W,233.0,__W,0.0,T_W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.0,__W,98.0,__W,nan,nan,nan,nan,70.0,__W,121.0,__W,nan,nan,nan,nan,nan,nan,nan,nan
2018-09-02,USW00022521,2018,09,2,259.0,H_S,283.0,__W,228.0,__W,13.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,26.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,140.0,__W,54.0,__W,nan,nan,nan,nan,120.0,__W,63.0,__W,nan,nan,nan,nan,nan,nan,nan,nan
2018-09-03,USW00022521,2018,09,3,264.0,H_S,322.0,__W,228.0,__W,10.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,43.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,80.0,__W,103.0,__W,nan,nan,nan,nan,70.0,__W,134.0,__W,nan,nan,nan,nan,nan,nan,nan,nan
2018-09-04,USW00022521,2018,09,4,282.0,H_S,317.0,__W,256.0,__W,3.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,53.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,80.0,__W,103.0,__W,nan,nan,nan,nan,50.0,__W,125.0,__W,nan,nan,nan,nan,nan,nan,nan,nan
2018-09-05,USW00022521,2018,09,5,279.0,H_S,317.0,__W,256.0,__W,0.0,T_W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,48.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.0,__W,94.0,__W,nan,nan,nan,nan,70.0,__W,130.0,__W,nan,nan,nan,nan,nan,nan,nan,nan
2018-09-06,USW00022521,2018,09,6,282.0,H_S,317.0,__W,261.0,__W,0.0,T_W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,51.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,60.0,__W,98.0,__W,nan,nan,nan,nan,70.0,__W,121.0,__W,nan,nan,nan,nan,nan,nan,nan,nan
2018-09-07,USW00022521,2018,09,7,279.0,H_S,322.0,__W,250.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,39.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.0,__W,89.0,__W,nan,nan,nan,nan,30.0,__W,112.0,__W,nan,nan,nan,nan,nan,nan,nan,nan
2018-09-08,USW00022521,2018,09,8,273.0,H_S,317.0,__W,233.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,26.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,230.0,__W,58.0,__W,nan,nan,nan,nan,160.0,__W,72.0,__W,nan,nan,nan,nan,nan,nan,nan,nan
2018-09-09,USW00022521,2018,09,9,272.0,H_S,328.0,__W,228.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.0,__W,67.0,__W,nan,nan,nan,nan,30.0,__W,89.0,__W,nan,nan,nan,nan,nan,nan,nan,nan
2018-09-10,USW00022521,2018,09,10,272.0,H_S,322.0,__W,233.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,50.0,__W,76.0,__W,nan,nan,nan,nan,50.0,__W,107.0,__W,nan,nan,nan,nan,nan,nan,nan,nan
2018-09-11,USW00022521,2018,09,11,274.0,H_S,317.0,__W,239.0,__W,10.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,39.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.0,__W,89.0,__W,nan,nan,nan,nan,30.0,__W,125.0,__W,nan,nan,nan,nan,nan,nan,nan,nan
2018-09-12,USW00022521,2018,09,12,267.0,H_S,272.0,__W,228.0,__W,127.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,64.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.0,__W,134.0,__W,nan,nan,nan,nan,50.0,__W,183.0,__W,nan,nan,nan,nan,nan,nan,nan,nan
2018-09-13,USW00022521,2018,09,13,249.0,H_S,283.0,__W,222.0,__W,196.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,53.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,70.0,__W,98.0,__W,nan,nan,nan,nan,50.0,__W,125.0,__W,nan,nan,nan,nan,nan,nan,nan,nan
